更新时间,#genre#
山东卫视,http://198.204.228.26/live/sdwshd.m3u8$订阅源
山东卫视,http://101.66.199.234:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山东卫视,http://119.166.53.110:9901/tsfile/live/0002_17.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SHANDONG-HQ/G_SHANDONG-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
山东卫视,http://218.1.138.153:9003/hls/25/index.m3u8$订阅源
山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山东卫视,http://125.71.73.4:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山东卫视,http://118.122.144.115:8888/newlive/live/hls/35/live.m3u8$订阅源
山东卫视,http://101.66.195.138:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山东卫视,http://119.166.53.110:9901/tsfile/live/0002_56.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]山东卫视,http://198.204.228.26/live/sdwshd.m3u8$订阅源
[HD]山东卫视,http://101.66.199.234:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]山东卫视,http://119.166.53.110:9901/tsfile/live/0002_17.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]山东卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SHANDONG-HQ/G_SHANDONG-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[HD]山东卫视,http://218.1.138.153:9003/hls/25/index.m3u8$订阅源
[HD]山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]山东卫视,http://125.71.73.4:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]山东卫视,http://118.122.144.115:8888/newlive/live/hls/35/live.m3u8$订阅源
[HD]山东卫视,http://101.66.195.138:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]山东卫视,http://119.166.53.110:9901/tsfile/live/0002_56.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]山东卫视,http://198.204.228.26/live/sdwshd.m3u8$订阅源
[BD]山东卫视,http://101.66.199.234:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]山东卫视,http://119.166.53.110:9901/tsfile/live/0002_17.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]山东卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SHANDONG-HQ/G_SHANDONG-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[BD]山东卫视,http://218.1.138.153:9003/hls/25/index.m3u8$订阅源
[BD]山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]山东卫视,http://125.71.73.4:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]山东卫视,http://118.122.144.115:8888/newlive/live/hls/35/live.m3u8$订阅源
[BD]山东卫视,http://101.66.195.138:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]山东卫视,http://119.166.53.110:9901/tsfile/live/0002_56.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://107.150.60.122/live/sxwshd.m3u8$订阅源
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-3-2.m3u8$订阅源
山西卫视,http://101.66.198.150:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=69e002ac7467d661ff7ad0671ed43f16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
山西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd$订阅源
山西卫视,http://101.66.199.234:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
山西卫视,http://123.130.84.106:8154/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://198.204.228.26/live/sxwshd.m3u8$订阅源
[HD]山西卫视,http://107.150.60.122/live/sxwshd.m3u8$订阅源
[HD]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-3-2.m3u8$订阅源
[HD]山西卫视,http://101.66.198.150:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=69e002ac7467d661ff7ad0671ed43f16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[HD]山西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd$订阅源
[HD]山西卫视,http://101.66.199.234:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8$订阅源
[HD]山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[HD]山西卫视,http://123.130.84.106:8154/tsfile/live/0118_1.m3u8$订阅源
[HD]山西卫视,http://198.204.228.26/live/sxwshd.m3u8$订阅源
[BD]山西卫视,http://107.150.60.122/live/sxwshd.m3u8$订阅源
[BD]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-3-2.m3u8$订阅源
[BD]山西卫视,http://101.66.198.150:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=69e002ac7467d661ff7ad0671ed43f16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[BD]山西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd$订阅源
[BD]山西卫视,http://101.66.199.234:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8$订阅源
[BD]山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[BD]山西卫视,http://123.130.84.106:8154/tsfile/live/0118_1.m3u8$订阅源
[BD]山西卫视,http://198.204.228.26/live/sxwshd.m3u8$订阅源
陕西卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=$订阅源
陕西卫视,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQzgXTnpUNU1TQNRme9c$订阅源
陕西卫视,http://101.66.198.150:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
陕西卫视,http://192.151.150.154/live/snwshd.m3u8$订阅源
陕西卫视,http://222.169.85.8:9901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://107.150.60.122/live/snwshd.m3u8$订阅源
陕西卫视,http://101.66.199.234:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub$订阅源
陕西卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SHANXI-HQ/G_SHANXI-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=9dc887dba8ecb4e4143baf4f2373800c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[HD]陕西卫视,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQzgXTnpUNU1TQNRme9c$订阅源
[HD]陕西卫视,http://101.66.198.150:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]陕西卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=$订阅源
[HD]陕西卫视,http://192.151.150.154/live/snwshd.m3u8$订阅源
[HD]陕西卫视,http://222.169.85.8:9901/tsfile/live/0136_1.m3u8$订阅源
[HD]陕西卫视,http://107.150.60.122/live/snwshd.m3u8$订阅源
[HD]陕西卫视,http://101.66.199.234:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub$订阅源
[HD]陕西卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SHANXI-HQ/G_SHANXI-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[HD]陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=9dc887dba8ecb4e4143baf4f2373800c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[BD]陕西卫视,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQzgXTnpUNU1TQNRme9c$订阅源
[BD]陕西卫视,http://101.66.198.150:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]陕西卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=$订阅源
[BD]陕西卫视,http://192.151.150.154/live/snwshd.m3u8$订阅源
[BD]陕西卫视,http://222.169.85.8:9901/tsfile/live/0136_1.m3u8$订阅源
[BD]陕西卫视,http://107.150.60.122/live/snwshd.m3u8$订阅源
[BD]陕西卫视,http://101.66.199.234:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub$订阅源
[BD]陕西卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SHANXI-HQ/G_SHANXI-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[BD]陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=9dc887dba8ecb4e4143baf4f2373800c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
四川卫视,http://27.39.122.2:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://111.8.242.127:9999/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://118.193.115.2:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://220.192.165.126:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
四川卫视,http://101.66.195.138:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
四川卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SICHUAN-HQ/G_SICHUAN-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
四川卫视,http://101.66.199.234:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
四川卫视,http://198.204.228.26/live/scwshd.m3u8$订阅源
四川卫视,http://61.178.227.57:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]四川卫视,http://27.39.122.2:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]四川卫视,http://111.8.242.127:9999/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]四川卫视,http://118.193.115.2:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]四川卫视,http://220.192.165.126:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[HD]四川卫视,http://101.66.195.138:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]四川卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SICHUAN-HQ/G_SICHUAN-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[HD]四川卫视,http://101.66.199.234:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]四川卫视,http://198.204.228.26/live/scwshd.m3u8$订阅源
[HD]四川卫视,http://61.178.227.57:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]四川卫视,http://27.39.122.2:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]四川卫视,http://111.8.242.127:9999/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]四川卫视,http://118.193.115.2:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]四川卫视,http://220.192.165.126:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[BD]四川卫视,http://101.66.195.138:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]四川卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SICHUAN-HQ/G_SICHUAN-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[BD]四川卫视,http://101.66.199.234:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]四川卫视,http://198.204.228.26/live/scwshd.m3u8$订阅源
[BD]四川卫视,http://61.178.227.57:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视4K,http://112.27.235.94:8000/hls/35/index.m3u8$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://60.187.247.96:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://218.13.138.139:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8$订阅源
深圳卫视,http://1.190.240.47:9003/hls/3056/index.m3u8$订阅源
深圳卫视,http://107.150.60.122/live/szwshd.m3u8$订阅源
深圳卫视,http://113.57.140.161:10081/newlive/live/hls/37/live.m3u8$订阅源
深圳卫视,http://120.40.39.246:352/newlive/live/hls/37/live.m3u8$订阅源
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$订阅源
深圳卫视,http://123.175.209.118:9003/hls/43/index.m3u8$订阅源
[HD]深圳卫视,http://60.187.247.96:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]深圳卫视,http://218.13.138.139:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8$订阅源
[HD]深圳卫视,http://1.190.240.47:9003/hls/3056/index.m3u8$订阅源
[HD]深圳卫视,http://107.150.60.122/live/szwshd.m3u8$订阅源
[HD]深圳卫视,http://113.57.140.161:10081/newlive/live/hls/37/live.m3u8$订阅源
[HD]深圳卫视,http://120.40.39.246:352/newlive/live/hls/37/live.m3u8$订阅源
[HD]深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$订阅源
[HD]深圳卫视,http://123.175.209.118:9003/hls/43/index.m3u8$订阅源
[HD]深圳卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd$订阅源
[BD]深圳卫视,http://60.187.247.96:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]深圳卫视,http://218.13.138.139:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8$订阅源
[BD]深圳卫视,http://1.190.240.47:9003/hls/3056/index.m3u8$订阅源
[BD]深圳卫视,http://107.150.60.122/live/szwshd.m3u8$订阅源
[BD]深圳卫视,http://113.57.140.161:10081/newlive/live/hls/37/live.m3u8$订阅源
[BD]深圳卫视,http://120.40.39.246:352/newlive/live/hls/37/live.m3u8$订阅源
[BD]深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$订阅源
[BD]深圳卫视,http://123.175.209.118:9003/hls/43/index.m3u8$订阅源
[BD]深圳卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd$订阅源
三沙卫视,http://39.164.143.66:13994/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
三沙卫视,http://119.166.53.110:9901/tsfile/live/0002_60.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://198.204.228.26/live/ssws.m3u8$订阅源
三沙卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SANSHA-HQ/G_SANSHA-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub$订阅源
三沙卫视,http://107.150.60.122/live/ssws.m3u8$订阅源
三沙卫视,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQ1gmTFp0dq1TTONme9c$订阅源
三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws$订阅源
三沙卫视,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/ott.mobaibox.com/PLTV/4/224/3221228626/index.m3u8$订阅源|IPv6
[HD]三沙卫视,http://39.164.143.66:13994/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]三沙卫视,http://119.166.53.110:9901/tsfile/live/0002_60.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]三沙卫视,http://198.204.228.26/live/ssws.m3u8$订阅源
[HD]三沙卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SANSHA-HQ/G_SANSHA-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[HD]三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub$订阅源
[HD]三沙卫视,http://107.150.60.122/live/ssws.m3u8$订阅源
[HD]三沙卫视,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQ1gmTFp0dq1TTONme9c$订阅源
[HD]三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws$订阅源
[BD]三沙卫视,http://39.164.143.66:13994/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]三沙卫视,http://119.166.53.110:9901/tsfile/live/0002_60.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]三沙卫视,http://198.204.228.26/live/ssws.m3u8$订阅源
[BD]三沙卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_SANSHA-HQ/G_SANSHA-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[BD]三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub$订阅源
[BD]三沙卫视,http://107.150.60.122/live/ssws.m3u8$订阅源
[BD]三沙卫视,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQ1gmTFp0dq1TTONme9c$订阅源
[BD]三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws$订阅源
天津卫视,http://112.99.195.122:65000/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://221.7.175.154:8445/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://123.118.53.84:45237/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_TIANJIN-HQ/G_TIANJIN-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
天津卫视,http://119.166.53.110:9901/tsfile/live/0002_64.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$订阅源
天津卫视,http://107.150.60.122/live/tjwshd.m3u8$订阅源
天津卫视,http://182.37.41.46:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://1.190.240.47:9003/hls/3043/index.m3u8$订阅源
天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8$订阅源
天津卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225972/main.m3u8$订阅源|IPv6
[HD]天津卫视,http://221.7.175.154:8445/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]天津卫视,http://123.118.53.84:45237/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]天津卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_TIANJIN-HQ/G_TIANJIN-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[HD]天津卫视,http://119.166.53.110:9901/tsfile/live/0002_64.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$订阅源
[HD]天津卫视,http://107.150.60.122/live/tjwshd.m3u8$订阅源
[HD]天津卫视,http://182.37.41.46:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]天津卫视,http://1.190.240.47:9003/hls/3043/index.m3u8$订阅源
[HD]天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8$订阅源
[HD]天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd$订阅源
[BD]天津卫视,http://221.7.175.154:8445/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]天津卫视,http://123.118.53.84:45237/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]天津卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_TIANJIN-HQ/G_TIANJIN-HQ.m3u8?p=GITV&area=GD_CUCC&$订阅源
[BD]天津卫视,http://119.166.53.110:9901/tsfile/live/0002_64.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$订阅源
[BD]天津卫视,http://107.150.60.122/live/tjwshd.m3u8$订阅源
[BD]天津卫视,http://182.37.41.46:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]天津卫视,http://1.190.240.47:9003/hls/3043/index.m3u8$订阅源
[BD]天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8$订阅源
[BD]天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd$订阅源
西藏卫视,http://1.190.240.47:9003/hls/3070/index.m3u8$订阅源
西藏卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_XIZANG/G_XIZANG.m3u8?p=GITV&area=GD_CUCC&$订阅源
西藏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xzws$订阅源
西藏卫视,http://221.7.175.154:8445/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://107.150.60.122/live/xzws.m3u8$订阅源
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=4b4e8ea919f1cfd5e43deed1d1675251&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
西藏卫视,http://123.118.53.84:45237/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://112.99.195.122:65000/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://112.123.243.37:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
西藏卫视,http://222.71.55.147:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]西藏卫视,http://1.190.240.47:9003/hls/3070/index.m3u8$订阅源
[HD]西藏卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_XIZANG/G_XIZANG.m3u8?p=GITV&area=GD_CUCC&$订阅源
[HD]西藏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xzws$订阅源
[HD]西藏卫视,http://221.7.175.154:8445/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]西藏卫视,http://107.150.60.122/live/xzws.m3u8$订阅源
[HD]西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=4b4e8ea919f1cfd5e43deed1d1675251&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
[HD]西藏卫视,http://123.118.53.84:45237/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]西藏卫视,http://112.99.195.122:65000/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]西藏卫视,http://112.123.243.37:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]西藏卫视,http://222.71.55.147:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
